,0
1169,"“It makes me sad because I’ve never seen such—such beautiful shirts before.”  ------------------------------------------------------------------------  After the house, we were to see the grounds and the swimming pool, and the hydroplane, and the midsummer flowers—but outside Gatsby’s window it began to rain again, so we stood in a row looking at the corrugated surface of the Sound."
1170,"“If it wasn’t for the mist we could see your home across the bay,” said Gatsby."
1171,"“You always have a green light that burns all night at the end of your dock.”  Daisy put her arm through his abruptly, but he seemed absorbed in what he had just said."
1172,Possibly it had occurred to him that the colossal significance of that light had now vanished forever.
1173,"Compared to the great distance that had separated him from Daisy it had seemed very near to her, almost touching her."
1174,It had seemed as close as a star to the moon.
1175,Now it was again a green light on a dock.
1176,His count of enchanted objects had diminished by one.
1177,"I began to walk about the room, examining various indefinite objects in the half darkness."
1178,"A large photograph of an elderly man in yachting costume attracted me, hung on the wall over his desk."
1179,“Who’s this?”  “That?
1180,"That’s Mr. Dan Cody, old sport.”  The name sounded faintly familiar."
1181,“He’s dead now.
1182,"He used to be my best friend years ago.”  There was a small picture of Gatsby, also in yachting costume, on the bureau—Gatsby with his head thrown back defiantly—taken apparently when he was about eighteen."
1183,"“I adore it,” exclaimed Daisy."
1184,“The pompadour!
1185,"You never told me you had a pompadour—or a yacht.”  “Look at this,” said Gatsby quickly."
1186,“Here’s a lot of clippings—about you.”  They stood side by side examining it.
1187,"I was going to ask to see the rubies when the phone rang, and Gatsby took up the receiver."
1188,"“Yes … Well, I can’t talk now … I can’t talk now, old sport … I said a small town … He must know what a small town is … Well, he’s no use to us if Detroit is his idea of a small town …”  He rang off."
1189,“Come here quick!” cried Daisy at the window.
1190,"The rain was still falling, but the darkness had parted in the west, and there was a pink and golden billow of foamy clouds above the sea."
1191,"“Look at that,” she whispered, and then after a moment: “I’d like to just get one of those pink clouds and put you in it and push you around.”  I tried to go then, but they wouldn’t hear of it; perhaps my presence made them feel more satisfactorily alone."
1192,"“I know what we’ll do,” said Gatsby, “we’ll have Klipspringer play the piano.”  He went out of the room calling “Ewing!” and returned in a few minutes accompanied by an embarrassed, slightly worn young man, with shell-rimmed glasses and scanty blond hair."
1193,"He was now decently clothed in a “sport shirt,” open at the neck, sneakers, and duck trousers of a nebulous hue."
1194,“Did we interrupt your exercise?” inquired Daisy politely.
1195,"“I was asleep,” cried Mr. Klipspringer, in a spasm of embarrassment."
1196,"“That is, I’d been asleep."
1197,"Then I got up …”  “Klipspringer plays the piano,” said Gatsby, cutting him off."
1198,"“Don’t you, Ewing, old sport?”  “I don’t play well."
1199,I don’t—hardly play at all.
1200,"I’m all out of prac—”  “We’ll go downstairs,” interrupted Gatsby."
1201,He flipped a switch.
1202,The grey windows disappeared as the house glowed full of light.
1203,In the music-room Gatsby turned on a solitary lamp beside the piano.
1204,"He lit Daisy’s cigarette from a trembling match, and sat down with her on a couch far across the room, where there was no light save what the gleaming floor bounced in from the hall."
1205,When Klipspringer had played “The Love Nest” he turned around on the bench and searched unhappily for Gatsby in the gloom.
1206,"“I’m all out of practice, you see."
1207,I told you I couldn’t play.
1208,"I’m all out of prac—”  “Don’t talk so much, old sport,” commanded Gatsby."
1209,"“Play!”   “In the morning, In the evening, Ain’t we got fun—”  Outside the wind was loud and there was a faint flow of thunder along the Sound."
1210,"All the lights were going on in West Egg now; the electric trains, men-carrying, were plunging home through the rain from New York."
1211,"It was the hour of a profound human change, and excitement was generating on the air."
1212,“One thing’s sure and nothing’s surer The rich get richer and the  poor get—children.
1213,"In the meantime, In between time—”  As I went over to say goodbye I saw that the expression of bewilderment had come back into Gatsby’s face, as though a faint doubt had occurred to him as to the quality of his present happiness."
1214,Almost five years!
1215,"There must have been moments even that afternoon when Daisy tumbled short of his dreams—not through her own fault, but because of the colossal vitality of his illusion."
1216,"It had gone beyond her, beyond everything."
1217,"He had thrown himself into it with a creative passion, adding to it all the time, decking it out with every bright feather that drifted his way."
1218,No amount of fire or freshness can challenge what a man can store up in his ghostly heart.
1219,"As I watched him he adjusted himself a little, visibly."
1220,"His hand took hold of hers, and as she said something low in his ear he turned toward her with a rush of emotion."
1221,"I think that voice held him most, with its fluctuating, feverish warmth, because it couldn’t be over-dreamed—that voice was a deathless song."
1222,"They had forgotten me, but Daisy glanced up and held out her hand; Gatsby didn’t know me now at all."
1223,"I looked once more at them and they looked back at me, remotely, possessed by intense life."
1224,"Then I went out of the room and down the marble steps into the rain, leaving them there together."
1225,VI  About this time an ambitious young reporter from New York arrived one morning at Gatsby’s door and asked him if he had anything to say.
1226,“Anything to say about what?” inquired Gatsby politely.
1227,“Why—any statement to give out.”  It transpired after a confused five minutes that the man had heard Gatsby’s name around his office in a connection which he either wouldn’t reveal or didn’t fully understand.
1228,"This was his day off and with laudable initiative he had hurried out “to see.”  It was a random shot, and yet the reporter’s instinct was right."
1229,"Gatsby’s notoriety, spread about by the hundreds who had accepted his hospitality and so become authorities upon his past, had increased all summer until he fell just short of being news."
1230,"Contemporary legends such as the “underground pipeline to Canada” attached themselves to him, and there was one persistent story that he didn’t live in a house at all, but in a boat that looked like a house and was moved secretly up and down the Long Island shore."
1231,"Just why these inventions were a source of satisfaction to James Gatz of North Dakota, isn’t easy to say."
1232,"James Gatz—that was really, or at least legally, his name."
1233,He had changed it at the age of seventeen and at the specific moment that witnessed the beginning of his career—when he saw Dan Cody’s yacht drop anchor over the most insidious flat on Lake Superior.
1234,"It was James Gatz who had been loafing along the beach that afternoon in a torn green jersey and a pair of canvas pants, but it was already Jay Gatsby who borrowed a rowboat, pulled out to the Tuolomee, and informed Cody that a wind might catch him and break him up in half an hour."
1235,"I suppose he’d had the name ready for a long time, even then."
1236,His parents were shiftless and unsuccessful farm people—his imagination had never really accepted them as his parents at all.
1237,"The truth was that Jay Gatsby of West Egg, Long Island, sprang from his Platonic conception of himself."
1238,"He was a son of God—a phrase which, if it means anything, means just that—and he must be about His Father’s business, the service of a vast, vulgar, and meretricious beauty."
1239,"So he invented just the sort of Jay Gatsby that a seventeen-year-old boy would be likely to invent, and to this conception he was faithful to the end."
1240,For over a year he had been beating his way along the south shore of Lake Superior as a clam-digger and a salmon-fisher or in any other capacity that brought him food and bed.
1241,"His brown, hardening body lived naturally through the half-fierce, half-lazy work of the bracing days."
1242,"He knew women early, and since they spoiled him he became contemptuous of them, of young virgins because they were ignorant, of the others because they were hysterical about things which in his overwhelming self-absorption he took for granted."
1243,"But his heart was in a constant, turbulent riot."
1244,The most grotesque and fantastic conceits haunted him in his bed at night.
1245,A universe of ineffable gaudiness spun itself out in his brain while the clock ticked on the washstand and the moon soaked with wet light his tangled clothes upon the floor.
1246,Each night he added to the pattern of his fancies until drowsiness closed down upon some vivid scene with an oblivious embrace.
1247,"For a while these reveries provided an outlet for his imagination; they were a satisfactory hint of the unreality of reality, a promise that the rock of the world was founded securely on a fairy’s wing."
1248,"An instinct toward his future glory had led him, some months before, to the small Lutheran College of St. Olaf’s in southern Minnesota."
1249,"He stayed there two weeks, dismayed at its ferocious indifference to the drums of his destiny, to destiny itself, and despising the janitor’s work with which he was to pay his way through."
1250,"Then he drifted back to Lake Superior, and he was still searching for something to do on the day that Dan Cody’s yacht dropped anchor in the shallows alongshore."
1251,"Cody was fifty years old then, a product of the Nevada silver fields, of the Yukon, of every rush for metal since seventy-five."
1252,"The transactions in Montana copper that made him many times a millionaire found him physically robust but on the verge of soft-mindedness, and, suspecting this, an infinite number of women tried to separate him from his money."
1253,"The none too savoury ramifications by which Ella Kaye, the newspaper woman, played Madame de Maintenon to his weakness and sent him to sea in a yacht, were common property of the turgid journalism in 1902."
1254,He had been coasting along all too hospitable shores for five years when he turned up as James Gatz’s destiny in Little Girl Bay.
1255,"To young Gatz, resting on his oars and looking up at the railed deck, that yacht represented all the beauty and glamour in the world."
1256,I suppose he smiled at Cody—he had probably discovered that people liked him when he smiled.
1257,At any rate Cody asked him a few questions (one of them elicited the brand new name) and found that he was quick and extravagantly ambitious.
1258,"A few days later he took him to Duluth and bought him a blue coat, six pairs of white duck trousers, and a yachting cap."
1259,"And when the Tuolomee left for the West Indies and the Barbary Coast, Gatsby left too."
1260,"He was employed in a vague personal capacity—while he remained with Cody he was in turn steward, mate, skipper, secretary, and even jailor, for Dan Cody sober knew what lavish doings Dan Cody drunk might soon be about, and he provided for such contingencies by reposing more and more trust in Gatsby."
1261,"The arrangement lasted five years, during which the boat went three times around the Continent."
1262,It might have lasted indefinitely except for the fact that Ella Kaye came on board one night in Boston and a week later Dan Cody inhospitably died.
1263,"I remember the portrait of him up in Gatsby’s bedroom, a grey, florid man with a hard, empty face—the pioneer debauchee, who during one phase of American life brought back to the Eastern seaboard the savage violence of the frontier brothel and saloon."
1264,It was indirectly due to Cody that Gatsby drank so little.
1265,Sometimes in the course of gay parties women used to rub champagne into his hair; for himself he formed the habit of letting liquor alone.
1266,And it was from Cody that he inherited money—a legacy of twenty-five thousand dollars.
1267,He didn’t get it.
1268,"He never understood the legal device that was used against him, but what remained of the millions went intact to Ella Kaye."
1269,He was left with his singularly appropriate education; the vague contour of Jay Gatsby had filled out to the substantiality of a man.
1270,"------------------------------------------------------------------------  He told me all this very much later, but I’ve put it down here with the idea of exploding those first wild rumours about his antecedents, which weren’t even faintly true."
1271,"Moreover he told it to me at a time of confusion, when I had reached the point of believing everything and nothing about him."
1272,"So I take advantage of this short halt, while Gatsby, so to speak, caught his breath, to clear this set of misconceptions away."
1273,"It was a halt, too, in my association with his affairs."
1274,"For several weeks I didn’t see him or hear his voice on the phone—mostly I was in New York, trotting around with Jordan and trying to ingratiate myself with her senile aunt—but finally I went over to his house one Sunday afternoon."
1275,I hadn’t been there two minutes when somebody brought Tom Buchanan in for a drink.
1276,"I was startled, naturally, but the really surprising thing was that it hadn’t happened before."
1277,"They were a party of three on horseback—Tom and a man named Sloane and a pretty woman in a brown riding-habit, who had been there previously."
1278,"“I’m delighted to see you,” said Gatsby, standing on his porch."
1279,“I’m delighted that you dropped in.”  As though they cared!
1280,“Sit right down.
1281,"Have a cigarette or a cigar.” He walked around the room quickly, ringing bells."
1282,“I’ll have something to drink for you in just a minute.”  He was profoundly affected by the fact that Tom was there.
1283,"But he would be uneasy anyhow until he had given them something, realizing in a vague way that that was all they came for."
1284,Mr. Sloane wanted nothing.
1285,A lemonade?
1286,"No, thanks."
1287,A little champagne?
1288,"Nothing at all, thanks … I’m sorry—  “Did you have a nice ride?”  “Very good roads around here.”  “I suppose the automobiles—”  “Yeah.”  Moved by an irresistible impulse, Gatsby turned to Tom, who had accepted the introduction as a stranger."
1289,"“I believe we’ve met somewhere before, Mr. Buchanan.”  “Oh, yes,” said Tom, gruffly polite, but obviously not remembering."
1290,“So we did.
1291,I remember very well.”  “About two weeks ago.”  “That’s right.
1292,"You were with Nick here.”  “I know your wife,” continued Gatsby, almost aggressively."
1293,“That so?”  Tom turned to me.
1294,"“You live near here, Nick?”  “Next door.”  “That so?”  Mr. Sloane didn’t enter into the conversation, but lounged back haughtily in his chair; the woman said nothing either—until unexpectedly, after two highballs, she became cordial."
1295,"“We’ll all come over to your next party, Mr. Gatsby,” she suggested."
1296,"“What do you say?”  “Certainly; I’d be delighted to have you.”  “Be ver’ nice,” said Mr. Sloane, without gratitude."
1297,"“Well—think ought to be starting home.”  “Please don’t hurry,” Gatsby urged them."
1298,"He had control of himself now, and he wanted to see more of Tom."
1299,“Why don’t you—why don’t you stay for supper?
1300,"I wouldn’t be surprised if some other people dropped in from New York.”  “You come to supper with me,” said the lady enthusiastically."
1301,“Both of you.”  This included me.
1302,Mr. Sloane got to his feet.
1303,"“Come along,” he said—but to her only."
1304,"“I mean it,” she insisted."
1305,“I’d love to have you.
1306,Lots of room.”  Gatsby looked at me questioningly.
1307,He wanted to go and he didn’t see that Mr. Sloane had determined he shouldn’t.
1308,"“I’m afraid I won’t be able to,” I said."
1309,"“Well, you come,” she urged, concentrating on Gatsby."
1310,Mr. Sloane murmured something close to her ear.
1311,"“We won’t be late if we start now,” she insisted aloud."
1312,"“I haven’t got a horse,” said Gatsby."
1313,"“I used to ride in the army, but I’ve never bought a horse."
1314,I’ll have to follow you in my car.
1315,"Excuse me for just a minute.”  The rest of us walked out on the porch, where Sloane and the lady began an impassioned conversation aside."
1316,"“My God, I believe the man’s coming,” said Tom."
1317,“Doesn’t he know she doesn’t want him?”  “She says she does want him.”  “She has a big dinner party and he won’t know a soul there.” He frowned.
1318,“I wonder where in the devil he met Daisy.
1319,"By God, I may be old-fashioned in my ideas, but women run around too much these days to suit me."
1320,They meet all kinds of crazy fish.”  Suddenly Mr. Sloane and the lady walked down the steps and mounted their horses.
1321,"“Come on,” said Mr. Sloane to Tom, “we’re late."
1322,"We’ve got to go.”  And then to me: “Tell him we couldn’t wait, will you?”  Tom and I shook hands, the rest of us exchanged a cool nod, and they trotted quickly down the drive, disappearing under the August foliage just as Gatsby, with hat and light overcoat in hand, came out the front door."
1323,"Tom was evidently perturbed at Daisy’s running around alone, for on the following Saturday night he came with her to Gatsby’s party."
1324,Perhaps his presence gave the evening its peculiar quality of oppressiveness—it stands out in my memory from Gatsby’s other parties that summer.
1325,"There were the same people, or at least the same sort of people, the same profusion of champagne, the same many-coloured, many-keyed commotion, but I felt an unpleasantness in the air, a pervading harshness that hadn’t been there before."
1326,"Or perhaps I had merely grown used to it, grown to accept West Egg as a world complete in itself, with its own standards and its own great figures, second to nothing because it had no consciousness of being so, and now I was looking at it again, through Daisy’s eyes."
1327,It is invariably saddening to look through new eyes at things upon which you have expended your own powers of adjustment.
1328,"They arrived at twilight, and, as we strolled out among the sparkling hundreds, Daisy’s voice was playing murmurous tricks in her throat."
1329,"“These things excite me so,” she whispered."
1330,"“If you want to kiss me any time during the evening, Nick, just let me know and I’ll be glad to arrange it for you."
1331,Just mention my name.
1332,Or present a green card.
1333,"I’m giving out green—”  “Look around,” suggested Gatsby."
1334,“I’m looking around.
1335,I’m having a marvellous—”  “You must see the faces of many people you’ve heard about.”  Tom’s arrogant eyes roamed the crowd.
1336,"“We don’t go around very much,” he said; “in fact, I was just thinking I don’t know a soul here.”  “Perhaps you know that lady.” Gatsby indicated a gorgeous, scarcely human orchid of a woman who sat in state under a white-plum tree."
1337,"Tom and Daisy stared, with that peculiarly unreal feeling that accompanies the recognition of a hitherto ghostly celebrity of the movies."
1338,"“She’s lovely,” said Daisy."
1339,“The man bending over her is her director.”  He took them ceremoniously from group to group:  “Mrs.
1340,"Buchanan … and Mr. Buchanan—” After an instant’s hesitation he added: “the polo player.”  “Oh no,” objected Tom quickly, “not me.”  But evidently the sound of it pleased Gatsby for Tom remained “the polo player” for the rest of the evening."
1341,"“I’ve never met so many celebrities,” Daisy exclaimed."
1342,"“I liked that man—what was his name?—with the sort of blue nose.”  Gatsby identified him, adding that he was a small producer."
1343,"“Well, I liked him anyhow.”  “I’d a little rather not be the polo player,” said Tom pleasantly, “I’d rather look at all these famous people in—in oblivion.”  Daisy and Gatsby danced."
1344,"I remember being surprised by his graceful, conservative foxtrot—I had never seen him dance before."
1345,"Then they sauntered over to my house and sat on the steps for half an hour, while at her request I remained watchfully in the garden."
1346,"“In case there’s a fire or a flood,” she explained, “or any act of God.”  Tom appeared from his oblivion as we were sitting down to supper together."
1347,“Do you mind if I eat with some people over here?” he said.
1348,"“A fellow’s getting off some funny stuff.”  “Go ahead,” answered Daisy genially, “and if you want to take down any addresses here’s my little gold pencil.” … She looked around after a moment and told me the girl was “common but pretty,” and I knew that except for the half-hour she’d been alone with Gatsby she wasn’t having a good time."
1349,We were at a particularly tipsy table.
1350,"That was my fault—Gatsby had been called to the phone, and I’d enjoyed these same people only two weeks before."
1351,But what had amused me then turned septic on the air now.
1352,"“How do you feel, Miss Baedeker?”  The girl addressed was trying, unsuccessfully, to slump against my shoulder."
1353,At this inquiry she sat up and opened her eyes.
1354,"“Wha’?”  A massive and lethargic woman, who had been urging Daisy to play golf with her at the local club tomorrow, spoke in Miss Baedeker’s defence:  “Oh, she’s all right now."
1355,When she’s had five or six cocktails she always starts screaming like that.
1356,"I tell her she ought to leave it alone.”  “I do leave it alone,” affirmed the accused hollowly."
1357,"“We heard you yelling, so I said to Doc Civet here: ‘There’s somebody that needs your help, Doc.’ ”  “She’s much obliged, I’m sure,” said another friend, without gratitude, “but you got her dress all wet when you stuck her head in the pool.”  “Anything I hate is to get my head stuck in a pool,” mumbled Miss Baedeker."
1358,"“They almost drowned me once over in New Jersey.”  “Then you ought to leave it alone,” countered Doctor Civet."
1359,“Speak for yourself!” cried Miss Baedeker violently.
1360,“Your hand shakes.
1361,I wouldn’t let you operate on me!”  It was like that.
1362,Almost the last thing I remember was standing with Daisy and watching the moving-picture director and his Star.
1363,"They were still under the white-plum tree and their faces were touching except for a pale, thin ray of moonlight between."
1364,"It occurred to me that he had been very slowly bending toward her all evening to attain this proximity, and even while I watched I saw him stoop one ultimate degree and kiss at her cheek."
1365,"“I like her,” said Daisy, “I think she’s lovely.”  But the rest offended her—and inarguably because it wasn’t a gesture but an emotion."
1366,"She was appalled by West Egg, this unprecedented “place” that Broadway had begotten upon a Long Island fishing village—appalled by its raw vigour that chafed under the old euphemisms and by the too obtrusive fate that herded its inhabitants along a shortcut from nothing to nothing."
1367,She saw something awful in the very simplicity she failed to understand.
1368,I sat on the front steps with them while they waited for their car.
1369,It was dark here in front; only the bright door sent ten square feet of light volleying out into the soft black morning.
1370,"Sometimes a shadow moved against a dressing-room blind above, gave way to another shadow, an indefinite procession of shadows, who rouged and powdered in an invisible glass."
1371,“Who is this Gatsby anyhow?” demanded Tom suddenly.
1372,“Some big bootlegger?”  “Where’d you hear that?” I inquired.
1373,“I didn’t hear it.
1374,I imagined it.
1375,"A lot of these newly rich people are just big bootleggers, you know.”  “Not Gatsby,” I said shortly."
1376,He was silent for a moment.
1377,The pebbles of the drive crunched under his feet.
1378,"“Well, he certainly must have strained himself to get this menagerie together.”  A breeze stirred the grey haze of Daisy’s fur collar."
1379,"“At least they are more interesting than the people we know,” she said with an effort."
1380,"“You didn’t look so interested.”  “Well, I was.”  Tom laughed and turned to me."
1381,"“Did you notice Daisy’s face when that girl asked her to put her under a cold shower?”  Daisy began to sing with the music in a husky, rhythmic whisper, bringing out a meaning in each word that it had never had before and would never have again."
1382,"When the melody rose her voice broke up sweetly, following it, in a way contralto voices have, and each change tipped out a little of her warm human magic upon the air."
1383,"“Lots of people come who haven’t been invited,” she said suddenly."
1384,“That girl hadn’t been invited.
1385,"They simply force their way in and he’s too polite to object.”  “I’d like to know who he is and what he does,” insisted Tom."
1386,"“And I think I’ll make a point of finding out.”  “I can tell you right now,” she answered."
1387,"“He owned some drugstores, a lot of drugstores."
1388,He built them up himself.”  The dilatory limousine came rolling up the drive.
1389,"“Good night, Nick,” said Daisy."
1390,"Her glance left me and sought the lighted top of the steps, where “Three O’Clock in the Morning,” a neat, sad little waltz of that year, was drifting out the open door."
1391,"After all, in the very casualness of Gatsby’s party there were romantic possibilities totally absent from her world."
1392,What was it up there in the song that seemed to be calling her back inside?
1393,"What would happen now in the dim, incalculable hours?"
1394,"Perhaps some unbelievable guest would arrive, a person infinitely rare and to be marvelled at, some authentically radiant young girl who with one fresh glance at Gatsby, one moment of magical encounter, would blot out those five years of unwavering devotion."
1395,I stayed late that night.
1396,"Gatsby asked me to wait until he was free, and I lingered in the garden until the inevitable swimming party had run up, chilled and exalted, from the black beach, until the lights were extinguished in the guestrooms overhead."
1397,"When he came down the steps at last the tanned skin was drawn unusually tight on his face, and his eyes were bright and tired."
1398,"“She didn’t like it,” he said immediately."
1399,"“Of course she did.”  “She didn’t like it,” he insisted."
1400,"“She didn’t have a good time.”  He was silent, and I guessed at his unutterable depression."
1401,"“I feel far away from her,” he said."
1402,“It’s hard to make her understand.”  “You mean about the dance?”  “The dance?” He dismissed all the dances he had given with a snap of his fingers.
1403,"“Old sport, the dance is unimportant.”  He wanted nothing less of Daisy than that she should go to Tom and say: “I never loved you.” After she had obliterated four years with that sentence they could decide upon the more practical measures to be taken."
1404,"One of them was that, after she was free, they were to go back to Louisville and be married from her house—just as if it were five years ago."
1405,"“And she doesn’t understand,” he said."
1406,“She used to be able to understand.
1407,We’d sit for hours—”  He broke off and began to walk up and down a desolate path of fruit rinds and discarded favours and crushed flowers.
1408,"“I wouldn’t ask too much of her,” I ventured."
1409,“You can’t repeat the past.”  “Can’t repeat the past?” he cried incredulously.
1410,"“Why of course you can!”  He looked around him wildly, as if the past were lurking here in the shadow of his house, just out of reach of his hand."
1411,"“I’m going to fix everything just the way it was before,” he said, nodding determinedly."
1412,"“She’ll see.”  He talked a lot about the past, and I gathered that he wanted to recover something, some idea of himself perhaps, that had gone into loving Daisy."
1413,"His life had been confused and disordered since then, but if he could once return to a certain starting place and go over it all slowly, he could find out what that thing was …  … One autumn night, five years before, they had been walking down the street when the leaves were falling, and they came to a place where there were no trees and the sidewalk was white with moonlight."
1414,They stopped here and turned toward each other.
1415,Now it was a cool night with that mysterious excitement in it which comes at the two changes of the year.
1416,The quiet lights in the houses were humming out into the darkness and there was a stir and bustle among the stars.
1417,"Out of the corner of his eye Gatsby saw that the blocks of the sidewalks really formed a ladder and mounted to a secret place above the trees—he could climb to it, if he climbed alone, and once there he could suck on the pap of life, gulp down the incomparable milk of wonder."
1418,His heart beat faster as Daisy’s white face came up to his own.
1419,"He knew that when he kissed this girl, and forever wed his unutterable visions to her perishable breath, his mind would never romp again like the mind of God."
1420,"So he waited, listening for a moment longer to the tuning-fork that had been struck upon a star."
1421,Then he kissed her.
1422,At his lips’ touch she blossomed for him like a flower and the incarnation was complete.
1423,"Through all he said, even through his appalling sentimentality, I was reminded of something—an elusive rhythm, a fragment of lost words, that I had heard somewhere a long time ago."
1424,"For a moment a phrase tried to take shape in my mouth and my lips parted like a dumb man’s, as though there was more struggling upon them than a wisp of startled air."
1425,"But they made no sound, and what I had almost remembered was uncommunicable forever."
1426,"VII  It was when curiosity about Gatsby was at its highest that the lights in his house failed to go on one Saturday night—and, as obscurely as it had begun, his career as Trimalchio was over."
1427,Only gradually did I become aware that the automobiles which turned expectantly into his drive stayed for just a minute and then drove sulkily away.
1428,Wondering if he were sick I went over to find out—an unfamiliar butler with a villainous face squinted at me suspiciously from the door.
1429,"“Is Mr. Gatsby sick?”  “Nope.” After a pause he added “sir” in a dilatory, grudging way."
1430,"“I hadn’t seen him around, and I was rather worried."
1431,Tell him Mr. Carraway came over.”  “Who?” he demanded rudely.
1432,“Carraway.”  “Carraway.
1433,"All right, I’ll tell him.”  Abruptly he slammed the door."
1434,"My Finn informed me that Gatsby had dismissed every servant in his house a week ago and replaced them with half a dozen others, who never went into West Egg village to be bribed by the tradesmen, but ordered moderate supplies over the telephone."
1435,"The grocery boy reported that the kitchen looked like a pigsty, and the general opinion in the village was that the new people weren’t servants at all."
1436,Next day Gatsby called me on the phone.
1437,“Going away?” I inquired.
1438,"“No, old sport.”  “I hear you fired all your servants.”  “I wanted somebody who wouldn’t gossip."
1439,Daisy comes over quite often—in the afternoons.”  So the whole caravansary had fallen in like a card house at the disapproval in her eyes.
1440,“They’re some people Wolfshiem wanted to do something for.
1441,They’re all brothers and sisters.
1442,They used to run a small hotel.”  “I see.”  He was calling up at Daisy’s request—would I come to lunch at her house tomorrow?
1443,Miss Baker would be there.
1444,Half an hour later Daisy herself telephoned and seemed relieved to find that I was coming.
1445,Something was up.
1446,And yet I couldn’t believe that they would choose this occasion for a scene—especially for the rather harrowing scene that Gatsby had outlined in the garden.
1447,"The next day was broiling, almost the last, certainly the warmest, of the summer."
1448,"As my train emerged from the tunnel into sunlight, only the hot whistles of the National Biscuit Company broke the simmering hush at noon."
1449,"The straw seats of the car hovered on the edge of combustion; the woman next to me perspired delicately for a while into her white shirtwaist, and then, as her newspaper dampened under her fingers, lapsed despairingly into deep heat with a desolate cry."
1450,Her pocketbook slapped to the floor.
1451,"“Oh, my!” she gasped."
1452,"I picked it up with a weary bend and handed it back to her, holding it at arm’s length and by the extreme tip of the corners to indicate that I had no designs upon it—but everyone near by, including the woman, suspected me just the same."
1453,“Hot!” said the conductor to familiar faces.
1454,“Some weather!
1455,… Hot!
1456,… Hot!
1457,… Hot!
1458,… Is it hot enough for you?
1459,Is it hot?
1460,Is it … ?”  My commutation ticket came back to me with a dark stain from his hand.
1461,"That anyone should care in this heat whose flushed lips he kissed, whose head made damp the pyjama pocket over his heart!"
1462,"… Through the hall of the Buchanans’ house blew a faint wind, carrying the sound of the telephone bell out to Gatsby and me as we waited at the door."
1463,“The master’s body?” roared the butler into the mouthpiece.
1464,"“I’m sorry, madame, but we can’t furnish it—it’s far too hot to touch this noon!”  What he really said was: “Yes … Yes … I’ll see.”  He set down the receiver and came toward us, glistening slightly, to take our stiff straw hats."
1465,"“Madame expects you in the salon!” he cried, needlessly indicating the direction."
1466,In this heat every extra gesture was an affront to the common store of life.
1467,"The room, shadowed well with awnings, was dark and cool."
1468,"Daisy and Jordan lay upon an enormous couch, like silver idols weighing down their own white dresses against the singing breeze of the fans."
1469,"“We can’t move,” they said together."
1470,"Jordan’s fingers, powdered white over their tan, rested for a moment in mine."
1471,"“And Mr. Thomas Buchanan, the athlete?” I inquired."
1472,"Simultaneously I heard his voice, gruff, muffled, husky, at the hall telephone."
1473,Gatsby stood in the centre of the crimson carpet and gazed around with fascinated eyes.
1474,"Daisy watched him and laughed, her sweet, exciting laugh; a tiny gust of powder rose from her bosom into the air."
1475,"“The rumour is,” whispered Jordan, “that that’s Tom’s girl on the telephone.”  We were silent."
1476,"The voice in the hall rose high with annoyance: “Very well, then, I won’t sell you the car at all … I’m under no obligations to you at all … and as for your bothering me about it at lunch time, I won’t stand that at all!”  “Holding down the receiver,” said Daisy cynically."
1477,"“No, he’s not,” I assured her."
1478,“It’s a bona-fide deal.
1479,"I happen to know about it.”  Tom flung open the door, blocked out its space for a moment with his thick body, and hurried into the room."
1480,“Mr.
1481,"Gatsby!” He put out his broad, flat hand with well-concealed dislike."
1482,"“I’m glad to see you, sir … Nick …”  “Make us a cold drink,” cried Daisy."
1483,"As he left the room again she got up and went over to Gatsby and pulled his face down, kissing him on the mouth."
1484,"“You know I love you,” she murmured."
1485,"“You forget there’s a lady present,” said Jordan."
1486,Daisy looked around doubtfully.
1487,"“You kiss Nick too.”  “What a low, vulgar girl!”  “I don’t care!” cried Daisy, and began to clog on the brick fireplace."
1488,Then she remembered the heat and sat down guiltily on the couch just as a freshly laundered nurse leading a little girl came into the room.
1489,"“Bles-sed pre-cious,” she crooned, holding out her arms."
1490,"“Come to your own mother that loves you.”  The child, relinquished by the nurse, rushed across the room and rooted shyly into her mother’s dress."
1491,“The bles-sed pre-cious!
1492,Did mother get powder on your old yellowy hair?
1493,"Stand up now, and say—How-de-do.”  Gatsby and I in turn leaned down and took the small reluctant hand."
1494,Afterward he kept looking at the child with surprise.
1495,I don’t think he had ever really believed in its existence before.
1496,"“I got dressed before luncheon,” said the child, turning eagerly to Daisy."
1497,“That’s because your mother wanted to show you off.” Her face bent into the single wrinkle of the small white neck.
1498,"“You dream, you."
1499,"You absolute little dream.”  “Yes,” admitted the child calmly."
1500,“Aunt Jordan’s got on a white dress too.”  “How do you like mother’s friends?” Daisy turned her around so that she faced Gatsby.
1501,"“Do you think they’re pretty?”  “Where’s Daddy?”  “She doesn’t look like her father,” explained Daisy."
1502,“She looks like me.
1503,She’s got my hair and shape of the face.”  Daisy sat back upon the couch.
1504,The nurse took a step forward and held out her hand.
1505,"“Come, Pammy.”  “Goodbye, sweetheart!”  With a reluctant backward glance the well-disciplined child held to her nurse’s hand and was pulled out the door, just as Tom came back, preceding four gin rickeys that clicked full of ice."
1506,Gatsby took up his drink.
1507,"“They certainly look cool,” he said, with visible tension."
1508,"We drank in long, greedy swallows."
1509,"“I read somewhere that the sun’s getting hotter every year,” said Tom genially."
