,0
5332,"When I represent to my mind the power of my body as in motion, my body in this thought is so far absolute unity, and my representation of it is a simple one; and hence I can indicate this representation by the motion of a point, because I have made abstraction of the size or volume of the body."
5333,"But I cannot hence infer that, given merely the moving power of a body, the body may be cogitated as simple substance, merely because the representation in my mind takes no account of its content in space, and is consequently simple."
5334,"The simple, in abstraction, is very different from the objectively simple; and hence the Ego, which is simple in the first sense, may, in the second sense, as indicating the soul itself, be a very complex conception, with a very various content."
5335,Thus it is evident that in all such arguments there lurks a paralogism.
5336,"We guess (for without some such surmise our suspicion would not be excited in reference to a proof of this character) at the presence of the paralogism, by keeping ever before us a criterion of the possibility of those synthetical propositions which aim at proving more than experience can teach us."
5337,"This criterion is obtained from the observation that such proofs do not lead us directly from the subject of the proposition to be proved to the required predicate, but find it necessary to presuppose the possibility of extending our cognition Ã  priori by means of ideas."
5338,"We must, accordingly, always use the greatest caution; we require, before attempting any proof, to consider how it is possible to extend the sphere of cognition by the operations of pure reason, and from what source we are to derive knowledge, which is not obtained from the analysis of conceptions, nor relates, by anticipation, to possible experience."
5339,"We shall thus spare ourselves much severe and fruitless labour, by not expecting from reason what is beyond its power, or rather by subjecting it to discipline, and teaching it to moderate its vehement desires for the extension of the sphere of cognition."
5340,"The first rule for our guidance is, therefore, not to attempt a transcendental proof, before we have considered from what source we are to derive the principles upon which the proof is to be based, and what right we have to expect that our conclusions from these principles will be veracious."
5341,"If they are principles of the understanding, it is vain to expect that we should attain by their means to ideas of pure reason; for these principles are valid only in regard to objects of possible experience."
5342,"If they are principles of pure reason, our labour is alike in vain."
5343,"For the principles of reason, if employed as objective, are without exception dialectical and possess no validity or truth, except as regulative principles of the systematic employment of reason in experience."
5344,"But when such delusive proof are presented to us, it is our duty to meet them with the non liquet of a matured judgement; and, although we are unable to expose the particular sophism upon which the proof is based, we have a right to demand a deduction of the principles employed in it; and, if these principles have their origin in pure reason alone, such a deduction is absolutely impossible."
5345,"And thus it is unnecessary that we should trouble ourselves with the exposure and confutation of every sophistical illusion; we may, at once, bring all dialectic, which is inexhaustible in the production of fallacies, before the bar of critical reason, which tests the principles upon which all dialectical procedure is based."
5346,The second peculiarity of transcendental proof is that a transcendental proposition cannot rest upon more than a single proof.
5347,"If I am drawing conclusions, not from conceptions, but from intuition corresponding to a conception, be it pure intuition, as in mathematics, or empirical, as in natural science, the intuition which forms the basis of my inferences presents me with materials for many synthetical propositions, which I can connect in various modes, while, as it is allowable to proceed from different points in the intention, I can arrive by different paths at the same proposition."
5348,"But every transcendental proposition sets out from a conception, and posits the synthetical condition of the possibility of an object according to this conception."
5349,"There must, therefore, be but one ground of proof, because it is the conception alone which determines the object; and thus the proof cannot contain anything more than the determination of the object according to the conception."
5350,"In our Transcendental Analytic, for example, we inferred the principle: Every event has a cause, from the only condition of the objective possibility of our conception of an event."
5351,"This is that an event cannot be determined in time, and consequently cannot form a part of experience, unless it stands under this dynamical law."
5352,"This is the only possible ground of proof; for our conception of an event possesses objective validity, that is, is a true conception, only because the law of causality determines an object to which it can refer."
5353,"Other arguments in support of this principle have been attemptedâsuch as that from the contingent nature of a phenomenon; but when this argument is considered, we can discover no criterion of contingency, except the fact of an eventâof something happening, that is to say, the existence which is preceded by the non-existence of an object, and thus we fall back on the very thing to be proved."
5354,"If the proposition: âEvery thinking being is simple,â is to be proved, we keep to the conception of the ego, which is simple, and to which all thought has a relation."
5355,"The same is the case with the transcendental proof of the existence of a Deity, which is based solely upon the harmony and reciprocal fitness of the conceptions of an ens realissimum and a necessary being, and cannot be attempted in any other manner."
5356,This caution serves to simplify very much the criticism of all propositions of reason.
5357,"When reason employs conceptions alone, only one proof of its thesis is possible, if any."
5358,"When, therefore, the dogmatist advances with ten arguments in favour of a proposition, we may be sure that not one of them is conclusive."
5359,For if he possessed one which proved the proposition he brings forward to demonstrationâas must always be the case with the propositions of pure reasonâwhat need is there for any more?
5360,"His intention can only be similar to that of the advocate who had different arguments for different judges; this availing himself of the weakness of those who examine his arguments, who, without going into any profound investigation, adopt the view of the case which seems most probable at first sight and decide according to it."
5361,"The third rule for the guidance of pure reason in the conduct of a proof is that all transcendental proofs must never be apagogic or indirect, but always ostensive or direct."
5362,"The direct or ostensive proof not only establishes the truth of the proposition to be proved, but exposes the grounds of its truth; the apagogic, on the other hand, may assure us of the truth of the proposition, but it cannot enable us to comprehend the grounds of its possibility."
5363,"The latter is, accordingly, rather an auxiliary to an argument, than a strictly philosophical and rational mode of procedure."
5364,"In one respect, however, they have an advantage over direct proofs, from the fact that the mode of arguing by contradiction, which they employ, renders our understanding of the question more clear, and approximates the proof to the certainty of an intuitional demonstration."
5365,The true reason why indirect proofs are employed in different sciences is this.
5366,"When the grounds upon which we seek to base a cognition are too various or too profound, we try whether or not we may not discover the truth of our cognition from its consequences."
5367,"The modus ponens of reasoning from the truth of its inferences to the truth of a proposition would be admissible if all the inferences that can be drawn from it are known to be true; for in this case there can be only one possible ground for these inferences, and that is the true one."
5368,"But this is a quite impracticable procedure, as it surpasses all our powers to discover all the possible inferences that can be drawn from a proposition."
5369,"But this mode of reasoning is employed, under favour, when we wish to prove the truth of an hypothesis; in which case we admit the truth of the conclusionâwhich is supported by analogyâthat, if all the inferences we have drawn and examined agree with the proposition assumed, all other possible inferences will also agree with it."
5370,"But, in this way, an hypothesis can never be established as a demonstrated truth."
5371,"The modus tollens of reasoning from known inferences to the unknown proposition, is not only a rigorous, but a very easy mode of proof."
5372,"For, if it can be shown that but one inference from a proposition is false, then the proposition must itself be false."
5373,"Instead, then, of examining, in an ostensive argument, the whole series of the grounds on which the truth of a proposition rests, we need only take the opposite of this proposition, and if one inference from it be false, then must the opposite be itself false; and, consequently, the proposition which we wished to prove must be true."
5374,The apagogic method of proof is admissible only in those sciences where it is impossible to mistake a subjective representation for an objective cognition.
5375,"Where this is possible, it is plain that the opposite of a given proposition may contradict merely the subjective conditions of thought, and not the objective cognition; or it may happen that both propositions contradict each other only under a subjective condition, which is incorrectly considered to be objective, and, as the condition is itself false, both propositions may be false, and it will, consequently, be impossible to conclude the truth of the one from the falseness of the other."
5376,"In mathematics such subreptions are impossible; and it is in this science, accordingly, that the indirect mode of proof has its true place."
5377,"In the science of nature, where all assertion is based upon empirical intuition, such subreptions may be guarded against by the repeated comparison of observations; but this mode of proof is of little value in this sphere of knowledge."
5378,"But the transcendental efforts of pure reason are all made in the sphere of the subjective, which is the real medium of all dialectical illusion; and thus reason endeavours, in its premisses, to impose upon us subjective representations for objective cognitions."
5379,"In the transcendental sphere of pure reason, then, and in the case of synthetical propositions, it is inadmissible to support a statement by disproving the counter-statement."
5380,"For only two cases are possible; either, the counter-statement is nothing but the enouncement of the inconsistency of the opposite opinion with the subjective conditions of reason, which does not affect the real case (for example, we cannot comprehend the unconditioned necessity of the existence of a being, and hence every speculative proof of the existence of such a being must be opposed on subjective grounds, while the possibility of this being in itself cannot with justice be denied); or, both propositions, being dialectical in their nature, are based upon an impossible conception."
5381,"In this latter case the rule applies: non entis nulla sunt predicata; that is to say, what we affirm and what we deny, respecting such an object, are equally untrue, and the apagogic mode of arriving at the truth is in this case impossible."
5382,"If, for example, we presuppose that the world of sense is given in itself in its totality, it is false, either that it is infinite, or that it is finite and limited in space."
5383,"Both are false, because the hypothesis is false."
5384,"For the notion of phenomena (as mere representations) which are given in themselves (as objects) is self-contradictory; and the infinitude of this imaginary whole would, indeed, be unconditioned, but would be inconsistent (as everything in the phenomenal world is conditioned) with the unconditioned determination and finitude of quantities which is presupposed in our conception."
5385,The apagogic mode of proof is the true source of those illusions which have always had so strong an attraction for the admirers of dogmatical philosophy.
5386,"It may be compared to a champion who maintains the honour and claims of the party he has adopted by offering battle to all who doubt the validity of these claims and the purity of that honour; while nothing can be proved in this way, except the respective strength of the combatants, and the advantage, in this respect, is always on the side of the attacking party."
5387,"Spectators, observing that each party is alternately conqueror and conquered, are led to regard the subject of dispute as beyond the power of man to decide upon."
5388,"But such an opinion cannot be justified; and it is sufficient to apply to these reasoners the remark:  _Non defensoribus istis Tempus eget._   Each must try to establish his assertions by a transcendental deduction of the grounds of proof employed in his argument, and thus enable us to see in what way the claims of reason may be supported."
5389,"If an opponent bases his assertions upon subjective grounds, he may be refuted with ease; not, however to the advantage of the dogmatist, who likewise depends upon subjective sources of cognition and is in like manner driven into a corner by his opponent."
5390,"But, if parties employ the direct method of procedure, they will soon discover the difficulty, nay, the impossibility of proving their assertions, and will be forced to appeal to prescription and precedence; or they will, by the help of criticism, discover with ease the dogmatical illusions by which they had been mocked, and compel reason to renounce its exaggerated pretensions to speculative insight and to confine itself within the limits of its proper sphereâthat of practical principles."
5391,Chapter II.
5392,"The Canon of Pure Reason  It is a humiliating consideration for human reason that it is incompetent to discover truth by means of pure speculation, but, on the contrary, stands in need of discipline to check its deviations from the straight path and to expose the illusions which it originates."
5393,"But, on the other hand, this consideration ought to elevate and to give it confidence, for this discipline is exercised by itself alone, and it is subject to the censure of no other power."
5394,"The bounds, moreover, which it is forced to set to its speculative exercise, form likewise a check upon the fallacious pretensions of opponents; and thus what remains of its possessions, after these exaggerated claims have been disallowed, is secure from attack or usurpation."
5395,"The greatest, and perhaps the only, use of all philosophy of pure reason is, accordingly, of a purely negative character."
5396,"It is not an organon for the extension, but a discipline for the determination, of the limits of its exercise; and without laying claim to the discovery of new truth, it has the modest merit of guarding against error."
5397,"At the same time, there must be some source of positive cognitions which belong to the domain of pure reason and which become the causes of error only from our mistaking their true character, while they form the goal towards which reason continually strives."
5398,How else can we account for the inextinguishable desire in the human mind to find a firm footing in some region beyond the limits of the world of experience?
5399,It hopes to attain to the possession of a knowledge in which it has the deepest interest.
5400,It enters upon the path of pure speculation; but in vain.
5401,"We have some reason, however, to expect that, in the only other way that lies open to itâthe path of practical reasonâit may meet with better success."
5402,I understand by a canon a list of the Ã  priori principles of the proper employment of certain faculties of cognition.
5403,"Thus general logic, in its analytical department, is a formal canon for the faculties of understanding and reason."
5404,"In the same way, Transcendental Analytic was seen to be a canon of the pure understanding; for it alone is competent to enounce true Ã  priori synthetical cognitions."
5405,"But, when no proper employment of a faculty of cognition is possible, no canon can exist."
5406,"But the synthetical cognition of pure speculative reason is, as has been shown, completely impossible."
5407,"There cannot, therefore, exist any canon for the speculative exercise of this facultyâfor its speculative exercise is entirely dialectical; and, consequently, transcendental logic, in this respect, is merely a discipline, and not a canon."
5408,"If, then, there is any proper mode of employing the faculty of pure reasonâin which case there must be a canon for this facultyâthis canon will relate, not to the speculative, but to the practical use of reason."
5409,This canon we now proceed to investigate.
5410,Section I.
5411,"Of the Ultimate End of the Pure Use of Reason  There exists in the faculty of reason a natural desire to venture beyond the field of experience, to attempt to reach the utmost bounds of all cognition by the help of ideas alone, and not to rest satisfied until it has fulfilled its course and raised the sum of its cognitions into a self-subsistent systematic whole."
5412,"Is the motive for this endeavour to be found in its speculative, or in its practical interests alone?"
5413,"Setting aside, at present, the results of the labours of pure reason in its speculative exercise, I shall merely inquire regarding the problems the solution of which forms its ultimate aim, whether reached or not, and in relation to which all other aims are but partial and intermediate."
5414,"These highest aims must, from the nature of reason, possess complete unity; otherwise the highest interest of humanity could not be successfully promoted."
5415,"The transcendental speculation of reason relates to three things: the freedom of the will, the immortality of the soul, and the existence of God."
5416,"The speculative interest which reason has in those questions is very small; and, for its sake alone, we should not undertake the labour of transcendental investigationâa labour full of toil and ceaseless struggle."
5417,"We should be loth to undertake this labour, because the discoveries we might make would not be of the smallest use in the sphere of concrete or physical investigation."
5418,"We may find out that the will is free, but this knowledge only relates to the intelligible cause of our volition."
5419,"As regards the phenomena or expressions of this will, that is, our actions, we are bound, in obedience to an inviolable maxim, without which reason cannot be employed in the sphere of experience, to explain these in the same way as we explain all the other phenomena of nature, that is to say, according to its unchangeable laws."
5420,"We may have discovered the spirituality and immortality of the soul, but we cannot employ this knowledge to explain the phenomena of this life, nor the peculiar nature of the future, because our conception of an incorporeal nature is purely negative and does not add anything to our knowledge, and the only inferences to be drawn from it are purely fictitious."
5421,"If, again, we prove the existence of a supreme intelligence, we should be able from it to make the conformity to aims existing in the arrangement of the world comprehensible; but we should not be justified in deducing from it any particular arrangement or disposition, or inferring any where it is not perceived."
5422,"For it is a necessary rule of the speculative use of reason that we must not overlook natural causes, or refuse to listen to the teaching of experience, for the sake of deducing what we know and perceive from something that transcends all our knowledge."
5423,"In one word, these three propositions are, for the speculative reason, always transcendent, and cannot be employed as immanent principles in relation to the objects of experience; they are, consequently, of no use to us in this sphere, being but the valueless results of the severe but unprofitable efforts of reason."
5424,"If, then, the actual cognition of these three cardinal propositions is perfectly useless, while Reason uses her utmost endeavours to induce us to admit them, it is plain that their real value and importance relate to our practical, and not to our speculative interest."
5425,"I term all that is possible through free will, practical."
5426,"But if the conditions of the exercise of free volition are empirical, reason can have only a regulative, and not a constitutive, influence upon it, and is serviceable merely for the introduction of unity into its empirical laws."
5427,"In the moral philosophy of prudence, for example, the sole business of reason is to bring about a union of all the ends, which are aimed at by our inclinations, into one ultimate endâthat of happinessâand to show the agreement which should exist among the means of attaining that end."
5428,"In this sphere, accordingly, reason cannot present to us any other than pragmatical laws of free action, for our guidance towards the aims set up by the senses, and is incompetent to give us laws which are pure and determined completely Ã  priori."
5429,"On the other hand, pure practical laws, the ends of which have been given by reason entirely Ã  priori, and which are not empirically conditioned, but are, on the contrary, absolutely imperative in their nature, would be products of pure reason."
5430,"Such are the moral laws; and these alone belong to the sphere of the practical exercise of reason, and admit of a canon."
5431,"All the powers of reason, in the sphere of what may be termed pure philosophy, are, in fact, directed to the three above-mentioned problems alone."
5432,"These again have a still higher endâthe answer to the question, what we ought to do, if the will is free, if there is a God and a future world."
5433,"Now, as this problem relates to our in reference to the highest aim of humanity, it is evident that the ultimate intention of nature, in the constitution of our reason, has been directed to the moral alone."
5434,"We must take care, however, in turning our attention to an object which is foreign[78] to the sphere of transcendental philosophy, not to injure the unity of our system by digressions, nor, on the other hand, to fail in clearness, by saying too little on the new subject of discussion."
5435,"I hope to avoid both extremes, by keeping as close as possible to the transcendental, and excluding all psychological, that is, empirical, elements."
5436,"[78] All practical conceptions relate to objects of pleasure and pain,  and consequentlyâin an indirect manner, at leastâto objects of  feeling."
5437,"But as feeling is not a faculty of representation, but lies  out of the sphere of our powers of cognition, the elements of our  judgements, in so far as they relate to pleasure or pain, that is, the  elements of our practical judgements, do not belong to transcendental  philosophy, which has to do with pure Ã  priori cognitions alone."
5438,"I have to remark, in the first place, that at present I treat of the conception of freedom in the practical sense only, and set aside the corresponding transcendental conception, which cannot be employed as a ground of explanation in the phenomenal world, but is itself a problem for pure reason."
5439,"A will is purely animal (arbitrium brutum) when it is determined by sensuous impulses or instincts only, that is, when it is determined in a pathological manner."
5440,"A will, which can be determined independently of sensuous impulses, consequently by motives presented by reason alone, is called a free will (arbitrium liberum); and everything which is connected with this free will, either as principle or consequence, is termed practical."
5441,The existence of practical freedom can be proved from experience alone.
5442,"For the human will is not determined by that alone which immediately affects the senses; on the contrary, we have the power, by calling up the notion of what is useful or hurtful in a more distant relation, of overcoming the immediate impressions on our sensuous faculty of desire."
5443,"But these considerations of what is desirable in relation to our whole state, that is, is in the end good and useful, are based entirely upon reason."
5444,"This faculty, accordingly, enounces laws, which are imperative or objective laws of freedom and which tell us what ought to take place, thus distinguishing themselves from the laws of nature, which relate to that which does take place."
5445,The laws of freedom or of free will are hence termed practical laws.
5446,"Whether reason is not itself, in the actual delivery of these laws, determined in its turn by other influences, and whether the action which, in relation to sensuous impulses, we call free, may not, in relation to higher and more remote operative causes, really form a part of natureâthese are questions which do not here concern us."
5447,"They are purely speculative questions; and all we have to do, in the practical sphere, is to inquire into the rule of conduct which reason has to present."
5448,"Experience demonstrates to us the existence of practical freedom as one of the causes which exist in nature, that is, it shows the causal power of reason in the determination of the will."
5449,"The idea of transcendental freedom, on the contrary, requires that reasonâin relation to its causal power of commencing a series of phenomenaâshould be independent of all sensuous determining causes; and thus it seems to be in opposition to the law of nature and to all possible experience."
5450,It therefore remains a problem for the human mind.
5451,"But this problem does not concern reason in its practical use; and we have, therefore, in a canon of pure reason, to do with only two questions, which relate to the practical interest of pure reason: Is there a God?"
5452,"and, Is there a future life?"
5453,"The question of transcendental freedom is purely speculative, and we may therefore set it entirely aside when we come to treat of practical reason."
5454,"Besides, we have already discussed this subject in the antinomy of pure reason."
5455,Section II.
5456,"Of the Ideal of the Summum Bonum as a Determining Ground of the Ultimate End of Pure Reason  Reason conducted us, in its speculative use, through the field of experience and, as it can never find complete satisfaction in that sphere, from thence to speculative ideasâwhich, however, in the end brought us back again to experience, and thus fulfilled the purpose of reason, in a manner which, though useful, was not at all in accordance with our expectations."
5457,"It now remains for us to consider whether pure reason can be employed in a practical sphere, and whether it will here conduct us to those ideas which attain the highest ends of pure reason, as we have just stated them."
5458,"We shall thus ascertain whether, from the point of view of its practical interest, reason may not be able to supply us with that which, on the speculative side, it wholly denies us."
5459,"The whole interest of reason, speculative as well as practical, is centred in the three following questions:  1."
5460,WHAT CAN I KNOW?
5461,2.
5462,WHAT OUGHT I TO DO?
5463,3.
5464,WHAT MAY I HOPE?
5465,The first question is purely speculative.
5466,"We have, as I flatter myself, exhausted all the replies of which it is susceptible, and have at last found the reply with which reason must content itself, and with which it ought to be content, so long as it pays no regard to the practical."
5467,"But from the two great ends to the attainment of which all these efforts of pure reason were in fact directed, we remain just as far removed as if we had consulted our ease and declined the task at the outset."
5468,"So far, then, as knowledge is concerned, thus much, at least, is established, that, in regard to those two problems, it lies beyond our reach."
5469,The second question is purely practical.
5470,"As such it may indeed fall within the province of pure reason, but still it is not transcendental, but moral, and consequently cannot in itself form the subject of our criticism."
5471,"The third question: If I act as I ought to do, what may I then hope?âis at once practical and theoretical."
5472,"The practical forms a clue to the answer of the theoretical, andâin its highest formâspeculative question."
5473,For all hoping has happiness for its object and stands in precisely the same relation to the practical and the law of morality as knowing to the theoretical cognition of things and the law of nature.
5474,"The former arrives finally at the conclusion that something is (which determines the ultimate end), because something ought to take place; the latter, that something is (which operates as the highest cause), because something does take place."
5475,"Happiness is the satisfaction of all our desires; extensive, in regard to their multiplicity; intensive, in regard to their degree; and protensive, in regard to their duration."
5476,"The practical law based on the motive of happiness I term a pragmatical law (or prudential rule); but that law, assuming such to exist, which has no other motive than the worthiness of being happy, I term a moral or ethical law."
5477,"The first tells us what we have to do, if we wish to become possessed of happiness; the second dictates how we ought to act, in order to deserve happiness."
5478,"The first is based upon empirical principles; for it is only by experience that I can learn either what inclinations exist which desire satisfaction, or what are the natural means of satisfying them."
5479,"The second takes no account of our desires or the means of satisfying them, and regards only the freedom of a rational being, and the necessary conditions under which alone this freedom can harmonize with the distribution of happiness according to principles."
5480,"This second law may therefore rest upon mere ideas of pure reason, and may be cognized Ã  priori."
5481,"I assume that there are pure moral laws which determine, entirely Ã  priori (without regard to empirical motives, that is, to happiness), the conduct of a rational being, or in other words, to use which it makes of its freedom, and that these laws are absolutely imperative (not merely hypothetically, on the supposition of other empirical ends), and therefore in all respects necessary."
5482,"I am warranted in assuming this, not only by the arguments of the most enlightened moralists, but by the moral judgement of every man who will make the attempt to form a distinct conception of such a law."
5483,"Pure reason, then, contains, not indeed in its speculative, but in its practical, or, more strictly, its moral use, principles of the possibility of experience, of such actions, namely, as, in accordance with ethical precepts, might be met with in the history of man."
5484,"For since reason commands that such actions should take place, it must be possible for them to take place; and hence a particular kind of systematic unityâthe moralâmust be possible."
5485,"We have found, it is true, that the systematic unity of nature could not be established according to speculative principles of reason, because, while reason possesses a causal power in relation to freedom, it has none in relation to the whole sphere of nature; and, while moral principles of reason can produce free actions, they cannot produce natural laws."
5486,"It is, then, in its practical, but especially in its moral use, that the principles of pure reason possess objective reality."
5487,"I call the world a moral world, in so far as it may be in accordance with all the ethical lawsâwhich, by virtue of the freedom of reasonable beings, it can be, and according to the necessary laws of morality it ought to be."
5488,"But this world must be conceived only as an intelligible world, inasmuch as abstraction is therein made of all conditions (ends), and even of all impediments to morality (the weakness or pravity of human nature)."
5489,"So far, then, it is a mere ideaâthough still a practical ideaâwhich may have, and ought to have, an influence on the world of sense, so as to bring it as far as possible into conformity with itself."
5490,"The idea of a moral world has, therefore, objective reality, not as referring to an object of intelligible intuitionâfor of such an object we can form no conception whateverâbut to the world of senseâconceived, however, as an object of pure reason in its practical useâand to a corpus mysticum of rational beings in it, in so far as the liberum arbitrium of the individual is placed, under and by virtue of moral laws, in complete systematic unity both with itself and with the freedom of all others."
5491,That is the answer to the first of the two questions of pure reason which relate to its practical interest: Do that which will render thee worthy of happiness.
5492,"The second question is this: If I conduct myself so as not to be unworthy of happiness, may I hope thereby to obtain happiness?"
5493,"In order to arrive at the solution of this question, we must inquire whether the principles of pure reason, which prescribe Ã  priori the law, necessarily also connect this hope with it."
5494,"I say, then, that just as the moral principles are necessary according to reason in its practical use, so it is equally necessary according to reason in its theoretical use to assume that every one has ground to hope for happiness in the measure in which he has made himself worthy of it in his conduct, and that therefore the system of morality is inseparably (though only in the idea of pure reason) connected with that of happiness."
5495,"Now in an intelligible, that is, in the moral world, in the conception of which we make abstraction of all the impediments to morality (sensuous desires), such a system of happiness, connected with and proportioned to morality, may be conceived as necessary, because freedom of volitionâpartly incited, and partly restrained by moral lawsâwould be itself the cause of general happiness; and thus rational beings, under the guidance of such principles, would be themselves the authors both of their own enduring welfare and that of others."
5496,"But such a system of self-rewarding morality is only an idea, the carrying out of which depends upon the condition that every one acts as he ought; in other words, that all actions of reasonable beings be such as they would be if they sprung from a Supreme Will, comprehending in, or under, itself all particular wills."
5497,"But since the moral law is binding on each individual in the use of his freedom of volition, even if others should not act in conformity with this law, neither the nature of things, nor the causality of actions and their relation to morality, determine how the consequences of these actions will be related to happiness; and the necessary connection of the hope of happiness with the unceasing endeavour to become worthy of happiness, cannot be cognized by reason, if we take nature alone for our guide."
5498,"This connection can be hoped for only on the assumption that the cause of nature is a supreme reason, which governs according to moral laws."
5499,"I term the idea of an intelligence in which the morally most perfect will, united with supreme blessedness, is the cause of all happiness in the world, so far as happiness stands in strict relation to morality (as the worthiness of being happy), the ideal of the supreme Good."
5500,"It is only, then, in the ideal of the supreme original good, that pure reason can find the ground of the practically necessary connection of both elements of the highest derivative good, and accordingly of an intelligible, that is, moral world."
5501,"Now since we are necessitated by reason to conceive ourselves as belonging to such a world, while the senses present to us nothing but a world of phenomena, we must assume the former as a consequence of our conduct in the world of sense (since the world of sense gives us no hint of it), and therefore as future in relation to us."
5502,"Thus God and a future life are two hypotheses which, according to the principles of pure reason, are inseparable from the obligation which this reason imposes upon us."
5503,Morality per se constitutes a system.
5504,"But we can form no system of happiness, except in so far as it is dispensed in strict proportion to morality."
5505,"But this is only possible in the intelligible world, under a wise author and ruler."
5506,"Such a ruler, together with life in such a world, which we must look upon as future, reason finds itself compelled to assume; or it must regard the moral laws as idle dreams, since the necessary consequence which this same reason connects with them must, without this hypothesis, fall to the ground."
5507,"Hence also the moral laws are universally regarded as commands, which they could not be did they not connect Ã  priori adequate consequences with their dictates, and thus carry with them promises and threats."
5508,"But this, again, they could not do, did they not reside in a necessary being, as the Supreme Good, which alone can render such a teleological unity possible."
5509,"Leibnitz termed the world, when viewed in relation to the rational beings which it contains, and the moral relations in which they stand to each other, under the government of the Supreme Good, the kingdom of Grace, and distinguished it from the kingdom of Nature, in which these rational beings live, under moral laws, indeed, but expect no other consequences from their actions than such as follow according to the course of nature in the world of sense."
5510,"To view ourselves, therefore, as in the kingdom of grace, in which all happiness awaits us, except in so far as we ourselves limit our participation in it by actions which render us unworthy of happiness, is a practically necessary idea of reason."
5511,"Practical laws, in so far as they are subjective grounds of actions, that is, subjective principles, are termed maxims."
5512,"The judgements of moral according to in its purity and ultimate results are framed according ideas; the observance of its laws, according to maxims."
5513,"The whole course of our life must be subject to moral maxims; but this is impossible, unless with the moral law, which is a mere idea, reason connects an efficient cause which ordains to all conduct which is in conformity with the moral law an issue either in this or in another life, which is in exact conformity with our highest aims."
5514,"Thus, without a God and without a world, invisible to us now, but hoped for, the glorious ideas of morality are, indeed, objects of approbation and of admiration, but cannot be the springs of purpose and action."
5515,"For they do not satisfy all the aims which are natural to every rational being, and which are determined Ã  priori by pure reason itself, and necessary."
5516,"Happiness alone is, in the view of reason, far from being the complete good."
5517,"Reason does not approve of it (however much inclination may desire it), except as united with desert."
5518,"On the other hand, morality alone, and with it, mere desert, is likewise far from being the complete good."
5519,"To make it complete, he who conducts himself in a manner not unworthy of happiness, must be able to hope for the possession of happiness."
5520,"Even reason, unbiased by private ends, or interested considerations, cannot judge otherwise, if it puts itself in the place of a being whose business it is to dispense all happiness to others."
5521,"For in the practical idea both points are essentially combined, though in such a way that participation in happiness is rendered possible by the moral disposition, as its condition, and not conversely, the moral disposition by the prospect of happiness."
5522,"For a disposition which should require the prospect of happiness as its necessary condition would not be moral, and hence also would not be worthy of complete happinessâa happiness which, in the view of reason, recognizes no limitation but such as arises from our own immoral conduct."
5523,"Happiness, therefore, in exact proportion with the morality of rational beings (whereby they are made worthy of happiness), constitutes alone the supreme good of a world into which we absolutely must transport ourselves according to the commands of pure but practical reason."
5524,"This world is, it is true, only an intelligible world; for of such a systematic unity of ends as it requires, the world of sense gives us no hint."
5525,Its reality can be based on nothing else but the hypothesis of a supreme original good.
5526,"In it independent reason, equipped with all the sufficiency of a supreme cause, founds, maintains, and fulfils the universal order of things, with the most perfect teleological harmony, however much this order may be hidden from us in the world of sense."
5527,"This moral theology has the peculiar advantage, in contrast with speculative theology, of leading inevitably to the conception of a sole, perfect, and rational First Cause, whereof speculative theology does not give us any indication on objective grounds, far less any convincing evidence."
5528,"For we find neither in transcendental nor in natural theology, however far reason may lead us in these, any ground to warrant us in assuming the existence of one only Being, which stands at the head of all natural causes, and on which these are entirely dependent."
5529,"On the other hand, if we take our stand on moral unity as a necessary law of the universe, and from this point of view consider what is necessary to give this law adequate efficiency and, for us, obligatory force, we must come to the conclusion that there is one only supreme will, which comprehends all these laws in itself."
5530,"For how, under different wills, should we find complete unity of ends?"
5531,"This will must be omnipotent, that all nature and its relation to morality in the world may be subject to it; omniscient, that it may have knowledge of the most secret feelings and their moral worth; omnipresent, that it may be at hand to supply every necessity to which the highest weal of the world may give rise; eternal, that this harmony of nature and liberty may never fail; and so on."
5532,"But this systematic unity of ends in this world of intelligencesâwhich, as mere nature, is only a world of sense, but, as a system of freedom of volition, may be termed an intelligible, that is, moral world (regnum gratiae)âleads inevitably also to the teleological unity of all things which constitute this great whole, according to universal natural lawsâjust as the unity of the former is according to universal and necessary moral lawsâand unites the practical with the speculative reason."
5533,"The world must be represented as having originated from an idea, if it is to harmonize with that use of reason without which we cannot even consider ourselves as worthy of reasonânamely, the moral use, which rests entirely on the idea of the supreme good."
5534,"Hence the investigation of nature receives a teleological direction, and becomes, in its widest extension, physico-theology."
5535,"But this, taking its rise in moral order as a unity founded on the essence of freedom, and not accidentally instituted by external commands, establishes the teleological view of nature on grounds which must be inseparably connected with the internal possibility of things."
5536,"This gives rise to a transcendental theology, which takes the ideal of the highest ontological perfection as a principle of systematic unity; and this principle connects all things according to universal and necessary natural laws, because all things have their origin in the absolute necessity of the one only Primal Being."
5537,"What use can we make of our understanding, even in respect of experience, if we do not propose ends to ourselves?"
5538,"But the highest ends are those of morality, and it is only pure reason that can give us the knowledge of these."
5539,"Though supplied with these, and putting ourselves under their guidance, we can make no teleological use of the knowledge of nature, as regards cognition, unless nature itself has established teleological unity."
